t_resolution                            - 0.01
accuracy                                - 3

u                                       - 150.0
density                                 - 1.225
C                                       - 1.47
r                                       - 0.0213
start_angle                             - 45.0
start_height                            - 1.0
m                                       - 2.0
g_acceleration                          - -9.8

t	s	v	angle	v_vertical	v_horizontal	s_vertical	s_horizontal	air_resistance	air_resistance_vertical	air_resistance_horizontal	acceleration_vertical	acceleration_horizontal
2.39	213.158	105.852	44.152	73.732	75.949	212.157	213.926	-14.419	-10.05	-10.338	-14.825	-5.169
2.4	213.896	105.706	44.152	73.631	75.844	212.895	214.685	-14.379	-10.022	-10.31	-14.811	-5.155
2.41	214.633	105.561	44.152	73.529	75.74	213.632	215.443	-14.339	-9.995	-10.281	-14.797	-5.141
2.42	215.369	105.416	44.151	73.428	75.636	214.368	216.2	-14.3	-9.967	-10.253	-14.784	-5.127
2.43	216.104	105.347	44.111	73.327	75.637	215.103	216.957	-14.261	-9.94	-10.239	-14.77	-5.12
2.44	216.837	105.204	44.07	73.174	75.588	215.836	217.713	-14.242	-9.913	-10.226	-14.756	-5.113
2.45	217.569	105.062	44.07	73.075	75.485	216.568	218.468	-14.204	-9.886	-10.198	-14.743	-5.099
2.46	218.3	104.92	44.07	72.976	75.384	217.299	219.222	-14.165	-9.859	-10.171	-14.73	-5.085
2.47	219.03	104.778	44.07	72.877	75.282	218.029	219.975	-14.127	-9.832	-10.143	-14.716	-5.072
2.48	219.759	104.636	44.07	72.778	75.18	218.758	220.727	-14.089	-9.806	-10.116	-14.703	-5.058
2.49	220.487	104.494	44.07	72.68	75.078	219.486	221.478	-14.051	-9.779	-10.088	-14.69	-5.044
2.5	221.214	104.353	44.07	72.581	74.976	220.213	222.228	-14.012	-9.753	-10.061	-14.676	-5.03
2.51	221.94	104.212	44.07	72.483	74.875	220.939	222.977	-13.975	-9.726	-10.034	-14.663	-5.017
2.52	222.665	104.071	44.07	72.385	74.774	221.664	223.725	-13.937	-9.7	-10.007	-14.65	-5.003
2.53	223.389	103.93	44.07	72.287	74.673	222.388	224.472	-13.899	-9.674	-9.98	-14.637	-4.99
2.54	224.112	103.789	44.07	72.189	74.572	223.111	225.218	-13.862	-9.648	-9.953	-14.624	-4.976
2.55	224.834	103.649	44.07	72.091	74.471	223.833	225.963	-13.824	-9.622	-9.926	-14.611	-4.963
2.56	225.555	103.509	44.07	71.994	74.37	224.554	226.707	-13.787	-9.596	-9.899	-14.598	-4.949
2.57	226.275	103.369	44.07	71.896	74.27	225.274	227.45	-13.75	-9.57	-9.872	-14.585	-4.936
2.58	226.994	103.229	44.07	71.799	74.17	225.993	228.192	-13.712	-9.544	-9.845	-14.572	-4.923
2.59	227.712	103.089	44.07	71.702	74.069	226.711	228.933	-13.675	-9.518	-9.819	-14.559	-4.909
2.6	228.429	102.95	44.069	71.604	73.969	227.428	229.673	-13.638	-9.492	-9.792	-14.546	-4.896
2.61	229.146	102.885	44.03	71.508	73.972	228.145	230.413	-13.601	-9.467	-9.779	-14.533	-4.89
2.62	229.861	102.748	43.988	71.36	73.925	228.86	231.153	-13.584	-9.441	-9.767	-14.521	-4.884
2.63	230.575	102.611	43.988	71.265	73.827	229.574	231.892	-13.548	-9.416	-9.741	-14.508	-4.871
2.64	231.288	102.475	43.988	71.17	73.729	230.287	232.63	-13.512	-9.391	-9.715	-14.495	-4.858
2.65	232.0	102.339	43.988	71.075	73.631	230.999	233.367	-13.476	-9.366	-9.689	-14.483	-4.845
2.66	232.711	102.203	43.988	70.981	73.533	231.71	234.103	-13.44	-9.341	-9.664	-14.471	-4.832
2.67	233.421	102.067	43.988	70.887	73.436	232.42	234.838	-13.405	-9.316	-9.638	-14.458	-4.819
2.68	234.13	101.931	43.988	70.792	73.338	233.129	235.572	-13.369	-9.292	-9.612	-14.446	-4.806
2.69	234.838	101.796	43.988	70.698	73.24	233.837	236.305	-13.334	-9.267	-9.587	-14.433	-4.793
2.7	235.545	101.661	43.988	70.604	73.144	234.544	237.037	-13.298	-9.242	-9.561	-14.421	-4.781
2.71	236.252	101.526	43.988	70.51	73.047	235.251	237.768	-13.263	-9.218	-9.536	-14.409	-4.768
2.72	236.958	101.391	43.988	70.417	72.95	235.957	238.498	-13.228	-9.193	-9.511	-14.397	-4.755
2.73	237.663	101.256	43.988	70.323	72.853	236.662	239.227	-13.193	-9.169	-9.485	-14.384	-4.743
2.74	238.367	101.121	43.988	70.229	72.756	237.366	239.955	-13.158	-9.144	-9.46	-14.372	-4.73
2.75	239.07	100.987	43.988	70.135	72.659	238.069	240.682	-13.122	-9.12	-9.435	-14.36	-4.718
2.76	239.772	100.853	43.988	70.042	72.563	238.771	241.408	-13.088	-9.096	-9.41	-14.348	-4.705
2.77	240.473	100.719	43.988	69.949	72.466	239.472	242.133	-13.053	-9.072	-9.385	-14.336	-4.693
2.78	241.173	100.585	43.987	69.856	72.37	240.172	242.857	-13.018	-9.048	-9.36	-14.324	-4.68
2.79	241.871	100.382	43.946	69.663	72.274	240.87	243.58	-12.984	-9.011	-9.335	-14.305	-4.668
2.8	242.568	100.251	43.906	69.522	72.228	241.567	244.303	-12.931	-8.974	-9.311	-14.287	-4.655
2.81	243.263	100.051	43.865	69.331	72.134	242.262	245.025	-12.898	-8.938	-9.286	-14.269	-4.643
2.82	243.956	99.923	43.825	69.193	72.09	242.955	245.746	-12.846	-8.902	-9.262	-14.251	-4.631
2.83	244.647	99.726	43.784	69.004	71.998	243.646	246.466	-12.813	-8.867	-9.238	-14.233	-4.619
2.84	245.337	99.602	43.744	68.868	71.956	244.336	247.186	-12.763	-8.832	-9.215	-14.216	-4.607
2.85	246.025	99.409	43.702	68.683	71.867	245.024	247.905	-12.731	-8.797	-9.192	-14.199	-4.596
2.86	246.712	99.288	43.663	68.55	71.827	245.711	248.624	-12.682	-8.763	-9.169	-14.182	-4.585
2.87	247.397	99.099	43.621	68.367	71.739	246.396	249.342	-12.651	-8.729	-9.147	-14.165	-4.573
2.88	248.081	98.982	43.582	68.237	71.702	247.08	250.059	-12.603	-8.696	-9.125	-14.148	-4.562
2.89	248.763	98.797	43.54	68.057	71.617	247.762	250.776	-12.573	-8.663	-9.103	-14.131	-4.551
2.9	249.444	98.684	43.5	67.93	71.582	248.443	251.492	-12.526	-8.631	-9.082	-14.115	-4.541
2.91	250.123	98.503	43.459	67.754	71.501	249.122	252.207	-12.498	-8.598	-9.061	-14.099	-4.53
2.92	250.801	98.394	43.419	67.629	71.468	249.8	252.922	-12.452	-8.567	-9.04	-14.083	-4.52
2.93	251.477	98.218	43.377	67.456	71.389	250.476	253.636	-12.424	-8.535	-9.02	-14.068	-4.51
2.94	252.152	98.113	43.338	67.335	71.359	251.151	254.35	-12.38	-8.505	-9.0	-14.052	-4.5
2.95	252.825	97.941	43.296	67.165	71.283	251.824	255.063	-12.353	-8.474	-8.981	-14.037	-4.49
2.96	253.497	97.841	43.257	67.047	71.256	252.496	255.776	-12.31	-8.445	-8.962	-14.022	-4.481
2.97	254.167	97.674	43.215	66.881	71.184	253.166	256.488	-12.285	-8.415	-8.943	-14.008	-4.472
2.98	254.836	97.578	43.176	66.767	71.16	253.835	257.2	-12.243	-8.387	-8.925	-13.993	-4.463
2.99	255.503	97.416	43.134	66.604	71.09	254.502	257.911	-12.219	-8.358	-8.908	-13.979	-4.454
3.0	256.169	97.325	43.095	66.493	71.069	255.168	258.622	-12.178	-8.33	-8.89	-13.965	-4.445
3.01	256.834	97.168	43.053	66.333	71.003	255.833	259.332	-12.156	-8.302	-8.874	-13.951	-4.437
3.02	257.498	97.082	43.014	66.226	70.986	256.497	260.042	-12.117	-8.276	-8.857	-13.938	-4.429
3.03	258.16	96.93	42.972	66.071	70.923	257.159	260.752	-12.095	-8.249	-8.842	-13.924	-4.421
3.04	258.821	96.849	42.932	65.967	70.909	257.82	261.462	-12.057	-8.223	-8.826	-13.912	-4.413
3.05	259.481	96.702	42.89	65.815	70.849	258.48	262.171	-12.037	-8.197	-8.811	-13.899	-4.406
3.06	260.14	96.626	42.851	65.715	70.839	259.139	262.88	-12.001	-8.172	-8.796	-13.886	-4.398
3.07	260.797	96.484	42.809	65.567	70.783	259.796	263.588	-11.982	-8.148	-8.783	-13.874	-4.391
3.08	261.453	96.413	42.77	65.471	70.775	260.452	264.296	-11.947	-8.124	-8.769	-13.862	-4.384
3.09	262.108	96.277	42.728	65.326	70.723	261.107	265.004	-11.929	-8.1	-8.756	-13.85	-4.378
3.1	262.762	96.212	42.689	65.234	70.72	261.761	265.712	-11.895	-8.077	-8.743	-13.838	-4.372
3.11	263.414	96.082	42.647	65.093	70.672	262.413	266.419	-11.879	-8.054	-8.731	-13.827	-4.366
3.12	264.064	95.958	42.566	64.909	70.673	263.063	267.126	-11.847	-8.021	-8.72	-13.81	-4.36
3.13	264.713	95.769	42.524	64.73	70.582	263.712	267.832	-11.817	-7.988	-8.697	-13.794	-4.349
3.14	265.36	95.651	42.485	64.602	70.538	264.359	268.538	-11.77	-7.957	-8.675	-13.778	-4.337
3.15	266.006	95.468	42.442	64.427	70.452	265.005	269.243	-11.741	-7.925	-8.653	-13.763	-4.327
3.16	266.65	95.356	42.404	64.303	70.412	265.649	269.948	-11.696	-7.895	-8.632	-13.747	-4.316
3.17	267.293	95.18	42.361	64.133	70.33	266.292	270.652	-11.669	-7.865	-8.612	-13.732	-4.306
3.18	267.935	95.075	42.323	64.014	70.295	266.934	271.355	-11.626	-7.836	-8.591	-13.718	-4.296
3.19	268.575	94.906	42.28	63.848	70.218	267.574	272.058	-11.6	-7.807	-8.573	-13.703	-4.286
3.2	269.214	94.807	42.241	63.735	70.188	268.213	272.76	-11.559	-7.779	-8.554	-13.69	-4.277
3.21	269.851	94.645	42.199	63.574	70.115	268.85	273.462	-11.535	-7.751	-8.536	-13.676	-4.268
3.22	270.487	94.553	42.16	63.465	70.089	269.486	274.163	-11.495	-7.725	-8.518	-13.662	-4.259
3.23	271.121	94.398	42.118	63.309	70.021	270.12	274.864	-11.473	-7.698	-8.502	-13.649	-4.251
3.24	271.754	94.313	42.079	63.205	70.001	270.753	275.564	-11.436	-7.673	-8.485	-13.637	-4.243
3.25	272.386	94.165	42.037	63.053	69.938	271.385	276.264	-11.415	-7.648	-8.47	-13.624	-4.235
3.26	273.017	94.087	41.998	62.954	69.922	272.016	276.964	-11.379	-7.624	-8.455	-13.612	-4.227
3.27	273.646	93.946	41.956	62.808	69.864	272.645	277.663	-11.36	-7.6	-8.441	-13.6	-4.22
3.28	274.274	93.875	41.917	62.714	69.854	273.273	278.362	-11.326	-7.577	-8.427	-13.589	-4.213
3.29	274.901	93.742	41.874	62.573	69.801	273.9	279.06	-11.309	-7.555	-8.414	-13.577	-4.207
3.3	275.526	93.616	41.793	62.39	69.796	274.525	279.758	-11.277	-7.522	-8.402	-13.561	-4.201
3.31	276.149	93.498	41.712	62.213	69.796	275.148	280.456	-11.247	-7.49	-8.39	-13.545	-4.195
3.32	276.771	93.318	41.67	62.041	69.708	275.77	281.153	-11.219	-7.46	-8.369	-13.53	-4.185
3.33	277.392	93.208	41.631	61.921	69.667	276.391	281.85	-11.175	-7.432	-8.348	-13.516	-4.174
3.34	278.011	93.036	41.588	61.755	69.585	277.01	282.546	-11.149	-7.403	-8.328	-13.501	-4.164
3.35	278.629	92.934	41.55	61.641	69.549	277.628	283.242	-11.108	-7.376	-8.309	-13.488	-4.154
3.36	279.245	92.771	41.507	61.48	69.473	278.244	283.937	-11.084	-7.348	-8.291	-13.474	-4.145
3.37	279.86	92.677	41.469	61.373	69.444	278.859	284.632	-11.045	-7.323	-8.273	-13.461	-4.136
3.38	280.474	92.522	41.426	61.218	69.374	279.473	285.326	-11.022	-7.297	-8.256	-13.448	-4.128
3.39	281.086	92.437	41.388	61.115	69.35	280.085	286.02	-10.986	-7.272	-8.239	-13.436	-4.12
3.4	281.697	92.291	41.345	60.967	69.287	280.696	286.713	-10.965	-7.248	-8.224	-13.424	-4.112
3.41	282.307	92.214	41.307	60.87	69.269	281.306	287.406	-10.931	-7.225	-8.209	-13.413	-4.105
3.42	282.916	92.076	41.264	60.727	69.212	281.915	288.099	-10.913	-7.202	-8.195	-13.401	-4.098
3.43	283.524	92.008	41.226	60.636	69.2	282.523	288.791	-10.88	-7.181	-8.182	-13.39	-4.091
3.44	284.13	91.879	41.183	60.499	69.149	283.129	289.483	-10.864	-7.159	-8.17	-13.38	-4.085
3.45	284.735	91.759	41.102	60.323	69.144	283.734	290.175	-10.833	-7.128	-8.158	-13.364	-4.079
3.46	285.338	91.648	41.021	60.152	69.146	284.337	290.867	-10.805	-7.099	-8.147	-13.349	-4.074
3.47	285.939	91.477	40.978	59.988	69.062	284.938	291.558	-10.779	-7.071	-8.127	-13.336	-4.064
3.48	286.539	91.376	40.94	59.876	69.025	285.538	292.249	-10.739	-7.045	-8.108	-13.322	-4.054
3.49	287.138	91.215	40.897	59.718	68.948	286.137	292.939	-10.715	-7.018	-8.09	-13.309	-4.045
3.5	287.735	91.123	40.859	59.613	68.918	286.734	293.629	-10.677	-6.994	-8.072	-13.297	-4.036
3.51	288.331	90.972	40.816	59.462	68.849	287.33	294.318	-10.656	-6.969	-8.056	-13.284	-4.028
3.52	288.926	90.89	40.778	59.363	68.826	287.925	295.007	-10.621	-6.946	-8.04	-13.273	-4.02
3.53	289.52	90.748	40.735	59.219	68.764	288.519	295.695	-10.601	-6.923	-8.025	-13.261	-4.013
3.54	290.113	90.675	40.697	59.126	68.747	289.112	296.383	-10.568	-6.901	-8.011	-13.251	-4.005
3.55	290.704	90.543	40.654	58.988	68.692	289.703	297.07	-10.551	-6.879	-7.998	-13.24	-3.999
3.56	291.293	90.421	40.573	58.811	68.682	290.292	297.757	-10.521	-6.849	-7.985	-13.224	-3.993
3.57	291.881	90.309	40.492	58.642	68.68	290.88	298.444	-10.492	-6.82	-7.974	-13.21	-3.987
3.58	292.467	90.139	40.448	58.479	68.595	291.466	299.13	-10.466	-6.793	-7.954	-13.196	-3.977
3.59	293.052	90.038	40.411	58.368	68.556	292.051	299.816	-10.427	-6.767	-7.935	-13.184	-3.967
3.6	293.635	89.879	40.367	58.213	68.479	292.634	300.501	-10.404	-6.742	-7.917	-13.171	-3.959
3.61	294.217	89.788	40.33	58.11	68.448	293.216	301.186	-10.367	-6.718	-7.9	-13.159	-3.95
3.62	294.798	89.639	40.286	57.961	68.379	293.797	301.87	-10.346	-6.694	-7.884	-13.147	-3.942
3.63	295.378	89.559	40.249	57.865	68.355	294.377	302.554	-10.312	-6.672	-7.868	-13.136	-3.934
3.64	295.957	89.421	40.205	57.724	68.294	294.956	303.237	-10.293	-6.649	-7.854	-13.125	-3.927
3.65	296.535	89.352	40.168	57.635	68.278	295.534	303.92	-10.262	-6.629	-7.84	-13.114	-3.92
3.66	297.111	89.225	40.124	57.501	68.226	296.11	304.603	-10.246	-6.608	-7.828	-13.104	-3.914
3.67	297.686	89.109	40.043	57.33	68.218	296.685	305.286	-10.217	-6.579	-7.816	-13.09	-3.908
3.68	298.259	89.004	39.963	57.166	68.218	297.258	305.969	-10.19	-6.552	-7.806	-13.076	-3.903
3.69	298.83	88.842	39.919	57.01	68.138	297.829	306.651	-10.166	-6.527	-7.787	-13.063	-3.894
3.7	299.4	88.749	39.882	56.906	68.103	298.399	307.332	-10.129	-6.503	-7.769	-13.051	-3.884
3.71	299.969	88.599	39.838	56.758	68.032	298.968	308.013	-10.108	-6.479	-7.753	-13.04	-3.876
3.72	300.537	88.517	39.801	56.662	68.005	299.536	308.693	-10.074	-6.457	-7.737	-13.029	-3.868
3.73	301.104	88.379	39.757	56.521	67.942	300.103	309.373	-10.055	-6.435	-7.722	-13.018	-3.861
3.74	301.67	88.309	39.72	56.432	67.925	300.669	310.053	-10.024	-6.415	-7.708	-13.008	-3.854
3.75	302.234	88.182	39.676	56.299	67.871	301.233	310.732	-10.008	-6.395	-7.696	-12.998	-3.848
3.76	302.797	88.067	39.595	56.13	67.862	301.796	311.411	-9.979	-6.367	-7.684	-12.983	-3.842
3.77	303.358	87.964	39.514	55.969	67.861	302.357	312.09	-9.953	-6.34	-7.674	-12.97	-3.837
3.78	303.917	87.805	39.47	55.816	67.782	302.916	312.768	-9.93	-6.315	-7.656	-12.958	-3.828
3.79	304.475	87.714	39.433	55.715	67.747	303.474	313.446	-9.894	-6.293	-7.638	-12.946	-3.819
3.8	305.032	87.568	39.389	55.569	67.677	304.031	314.123	-9.873	-6.27	-7.622	-12.935	-3.811
3.81	305.588	87.49	39.353	55.476	67.652	304.587	314.8	-9.841	-6.249	-7.607	-12.924	-3.803
3.82	306.143	87.356	39.308	55.34	67.592	305.142	315.476	-9.823	-6.228	-7.593	-12.914	-3.797
3.83	306.696	87.235	39.227	55.167	67.576	305.695	316.152	-9.793	-6.199	-7.58	-12.9	-3.79
3.84	307.247	87.126	39.147	55.004	67.569	306.246	316.828	-9.766	-6.172	-7.569	-12.886	-3.784
3.85	307.797	87.03	39.066	54.848	67.572	306.796	317.504	-9.742	-6.147	-7.559	-12.873	-3.78
3.86	308.345	86.879	39.021	54.7	67.498	307.344	318.179	-9.72	-6.124	-7.543	-12.862	-3.771
3.87	308.892	86.796	38.985	54.605	67.467	307.891	318.854	-9.686	-6.102	-7.526	-12.851	-3.763
3.88	309.438	86.659	38.941	54.466	67.403	308.437	319.528	-9.668	-6.081	-7.512	-12.841	-3.756
3.89	309.983	86.589	38.905	54.38	67.383	308.982	320.202	-9.637	-6.062	-7.498	-12.831	-3.749
3.9	310.527	86.465	38.86	54.25	67.329	309.526	320.876	-9.622	-6.043	-7.486	-12.821	-3.743
3.91	311.069	86.354	38.779	54.085	67.319	310.068	321.55	-9.594	-6.016	-7.474	-12.808	-3.737
3.92	311.61	86.257	38.699	53.93	67.319	310.609	322.224	-9.57	-5.991	-7.464	-12.795	-3.732
3.93	312.149	86.106	38.654	53.783	67.243	311.148	322.897	-9.548	-5.968	-7.448	-12.784	-3.724
3.94	312.687	86.022	38.618	53.689	67.212	311.686	323.569	-9.515	-5.947	-7.431	-12.773	-3.716
3.95	313.224	85.885	38.573	53.55	67.146	312.223	324.241	-9.496	-5.926	-7.417	-12.763	-3.708
3.96	313.76	85.815	38.537	53.465	67.125	312.759	324.913	-9.466	-5.907	-7.402	-12.753	-3.701
3.97	314.295	85.692	38.492	53.335	67.07	313.294	325.584	-9.451	-5.888	-7.39	-12.744	-3.695
3.98	314.828	85.583	38.412	53.173	67.06	313.827	326.255	-9.424	-5.861	-7.379	-12.731	-3.689
3.99	315.359	85.488	38.331	53.02	67.06	314.358	326.926	-9.4	-5.837	-7.369	-12.719	-3.685
4.0	315.889	85.34	38.286	52.875	66.986	314.888	327.596	-9.379	-5.815	-7.353	-12.707	-3.676
4.01	316.418	85.259	38.25	52.784	66.955	315.417	328.266	-9.346	-5.795	-7.337	-12.697	-3.668
4.02	316.946	85.126	38.205	52.648	66.892	315.945	328.935	-9.329	-5.774	-7.323	-12.687	-3.661
4.03	317.472	85.007	38.125	52.481	66.872	316.471	329.604	-9.299	-5.747	-7.309	-12.674	-3.655
4.04	317.996	84.903	38.044	52.323	66.864	316.995	330.273	-9.273	-5.722	-7.298	-12.661	-3.649
4.05	318.519	84.813	37.964	52.174	66.867	317.518	330.942	-9.251	-5.698	-7.29	-12.649	-3.645
4.06	319.041	84.671	37.918	52.034	66.796	318.04	331.61	-9.231	-5.677	-7.274	-12.639	-3.637
4.07	319.562	84.596	37.883	51.946	66.769	318.561	332.278	-9.2	-5.658	-7.259	-12.629	-3.63
4.08	320.081	84.47	37.838	51.816	66.71	319.08	332.945	-9.184	-5.639	-7.246	-12.619	-3.623
4.09	320.599	84.359	37.757	51.654	66.695	319.598	333.612	-9.157	-5.613	-7.234	-12.607	-3.617
4.1	321.115	84.263	37.677	51.502	66.692	320.114	334.279	-9.133	-5.589	-7.224	-12.595	-3.612
4.11	321.63	84.116	37.631	51.359	66.616	320.629	334.946	-9.112	-5.567	-7.207	-12.584	-3.604
4.12	322.144	84.035	37.596	51.269	66.584	321.143	335.612	-9.08	-5.548	-7.191	-12.574	-3.596
4.13	322.657	83.903	37.551	51.136	66.52	321.656	336.278	-9.063	-5.528	-7.178	-12.564	-3.589
4.14	323.168	83.787	37.47	50.971	66.499	322.167	336.943	-9.034	-5.502	-7.164	-12.551	-3.582
4.15	323.677	83.687	37.39	50.817	66.491	322.676	337.608	-9.009	-5.478	-7.153	-12.539	-3.577
4.16	324.185	83.602	37.309	50.673	66.495	323.184	338.273	-8.988	-5.456	-7.145	-12.528	-3.573
4.17	324.692	83.467	37.263	50.538	66.428	323.691	338.938	-8.969	-5.435	-7.131	-12.518	-3.565
4.18	325.197	83.348	37.183	50.372	66.404	324.196	339.602	-8.941	-5.409	-7.117	-12.505	-3.558
4.19	325.7	83.245	37.103	50.217	66.393	324.699	340.266	-8.915	-5.385	-7.105	-12.492	-3.553
4.2	326.202	83.159	37.022	50.072	66.394	325.201	340.93	-8.893	-5.362	-7.097	-12.481	-3.548
4.21	326.703	83.023	36.976	49.937	66.325	325.702	341.594	-8.875	-5.343	-7.082	-12.471	-3.541
4.22	327.202	82.903	36.896	49.772	66.3	326.201	342.257	-8.846	-5.316	-7.068	-12.458	-3.534
4.23	327.699	82.8	36.816	49.617	66.287	326.698	342.92	-8.82	-5.292	-7.056	-12.446	-3.528
4.24	328.195	82.714	36.735	49.473	66.288	327.194	343.583	-8.798	-5.27	-7.047	-12.435	-3.524
4.25	328.69	82.579	36.689	49.339	66.219	327.689	344.246	-8.78	-5.25	-7.033	-12.425	-3.516
4.26	329.183	82.461	36.609	49.176	66.193	328.182	344.908	-8.751	-5.225	-7.019	-12.412	-3.509
4.27	329.674	82.36	36.529	49.023	66.181	328.673	345.57	-8.726	-5.201	-7.007	-12.4	-3.504
4.28	330.164	82.276	36.448	48.88	66.182	329.163	346.232	-8.705	-5.179	-6.999	-12.39	-3.499
4.29	330.653	82.144	36.402	48.748	66.115	329.652	346.893	-8.687	-5.16	-6.984	-12.38	-3.492
4.3	331.14	82.029	36.322	48.588	66.091	330.139	347.554	-8.659	-5.135	-6.971	-12.367	-3.485
4.31	331.626	81.932	36.242	48.438	66.081	330.625	348.215	-8.635	-5.112	-6.96	-12.356	-3.48
4.32	332.11	81.853	36.162	48.298	66.084	331.109	348.876	-8.615	-5.091	-6.952	-12.346	-3.476
4.33	332.593	81.726	36.115	48.17	66.021	331.592	349.537	-8.598	-5.073	-6.939	-12.336	-3.469
4.34	333.074	81.617	36.035	48.013	66.0	332.073	350.197	-8.571	-5.049	-6.926	-12.324	-3.463
4.35	333.554	81.526	35.955	47.868	65.994	332.553	350.857	-8.549	-5.027	-6.916	-12.313	-3.458
4.36	334.033	81.387	35.908	47.733	65.92	333.032	351.517	-8.53	-5.007	-6.9	-12.303	-3.45
4.37	334.51	81.267	35.828	47.57	65.889	333.509	352.176	-8.5	-4.981	-6.885	-12.291	-3.443
4.38	334.985	81.165	35.748	47.418	65.873	333.984	352.835	-8.475	-4.958	-6.874	-12.279	-3.437
4.39	335.459	81.082	35.668	47.278	65.872	334.458	353.494	-8.454	-4.937	-6.865	-12.269	-3.432
4.4	335.932	80.952	35.621	47.148	65.804	334.931	354.152	-8.437	-4.919	-6.851	-12.259	-3.425
4.41	336.403	80.841	35.541	46.992	65.78	335.402	354.81	-8.41	-4.895	-6.837	-12.247	-3.419
4.42	336.873	80.749	35.461	46.846	65.77	335.872	355.468	-8.387	-4.873	-6.827	-12.236	-3.413
4.43	337.341	80.676	35.381	46.712	65.776	336.34	356.126	-8.368	-4.853	-6.82	-12.227	-3.41
4.44	337.808	80.556	35.334	46.589	65.717	336.807	356.784	-8.353	-4.836	-6.807	-12.218	-3.404
4.45	338.274	80.455	35.254	46.439	65.7	337.273	357.441	-8.328	-4.813	-6.795	-12.207	-3.398
4.46	338.738	80.374	35.174	46.301	65.698	337.737	358.098	-8.307	-4.793	-6.787	-12.197	-3.393
4.47	339.201	80.247	35.127	46.174	65.632	338.2	358.755	-8.29	-4.775	-6.773	-12.188	-3.387
4.48	339.662	80.139	35.047	46.02	65.608	338.661	359.411	-8.264	-4.752	-6.76	-12.176	-3.38
4.49	340.122	80.051	34.967	45.878	65.6	339.121	360.067	-8.242	-4.731	-6.75	-12.165	-3.375
4.5	340.581	79.917	34.92	45.748	65.528	339.58	360.723	-8.224	-4.712	-6.735	-12.156	-3.368
4.51	341.038	79.803	34.84	45.591	65.498	340.037	361.378	-8.196	-4.688	-6.721	-12.144	-3.36
4.52	341.494	79.709	34.761	45.446	65.485	340.493	362.033	-8.173	-4.667	-6.71	-12.133	-3.355
4.53	341.948	79.636	34.681	45.313	65.487	340.947	362.688	-8.154	-4.648	-6.702	-12.124	-3.351
4.54	342.401	79.517	34.633	45.192	65.427	341.4	363.343	-8.139	-4.631	-6.69	-12.115	-3.345
4.55	342.853	79.419	34.554	45.045	65.409	341.852	363.997	-8.114	-4.609	-6.678	-12.104	-3.339
4.56	343.303	79.341	34.474	44.91	65.408	342.302	364.651	-8.094	-4.589	-6.67	-12.095	-3.335
4.57	343.752	79.219	34.426	44.786	65.344	342.751	365.305	-8.078	-4.572	-6.657	-12.086	-3.328
4.58	344.2	79.117	34.347	44.638	65.322	343.199	365.959	-8.054	-4.55	-6.644	-12.075	-3.322
4.59	344.646	79.036	34.267	44.501	65.317	343.645	366.613	-8.033	-4.531	-6.635	-12.065	-3.318
4.6	345.091	78.911	34.219	44.377	65.251	344.09	367.266	-8.016	-4.513	-6.622	-12.057	-3.311
4.61	345.534	78.807	34.14	44.228	65.226	344.533	367.919	-7.991	-4.491	-6.609	-12.046	-3.304
4.62	345.976	78.724	34.06	44.09	65.219	344.975	368.572	-7.97	-4.471	-6.599	-12.036	-3.3
4.63	346.417	78.597	34.012	43.965	65.151	345.416	369.224	-7.953	-4.454	-6.585	-12.027	-3.293
4.64	346.856	78.492	33.933	43.816	65.124	345.855	369.876	-7.928	-4.432	-6.572	-12.016	-3.286
4.65	347.294	78.408	33.853	43.678	65.116	346.293	370.527	-7.906	-4.412	-6.562	-12.006	-3.281
4.66	347.731	78.281	33.805	43.553	65.046	346.73	371.178	-7.89	-4.394	-6.548	-11.997	-3.274
4.67	348.166	78.175	33.726	43.404	65.019	347.165	371.829	-7.864	-4.372	-6.535	-11.986	-3.268
4.68	348.6	78.091	33.646	43.267	65.009	347.599	372.479	-7.843	-4.353	-6.525	-11.976	-3.263
4.69	349.033	77.964	33.598	43.143	64.939	348.032	373.129	-7.826	-4.336	-6.511	-11.968	-3.256
4.7	349.464	77.859	33.519	42.995	64.912	348.463	373.778	-7.8	-4.314	-6.498	-11.957	-3.249
4.71	349.894	77.776	33.439	42.859	64.902	348.893	374.427	-7.779	-4.294	-6.488	-11.947	-3.244
4.72	350.323	77.65	33.391	42.735	64.833	349.322	375.076	-7.763	-4.277	-6.474	-11.939	-3.237
4.73	350.75	77.547	33.312	42.588	64.805	349.749	375.724	-7.738	-4.256	-6.461	-11.928	-3.231
4.74	351.176	77.466	33.232	42.454	64.797	350.175	376.372	-7.717	-4.237	-6.452	-11.918	-3.226
4.75	351.601	77.343	33.184	42.332	64.729	350.6	377.02	-7.701	-4.22	-6.438	-11.91	-3.219
4.76	352.024	77.242	33.105	42.188	64.704	351.023	377.667	-7.677	-4.199	-6.425	-11.9	-3.213
4.77	352.446	77.164	33.025	42.055	64.697	351.445	378.314	-7.657	-4.181	-6.416	-11.89	-3.208
4.78	352.867	77.044	32.977	41.936	64.631	351.866	378.961	-7.641	-4.164	-6.403	-11.882	-3.202
4.79	353.286	76.947	32.898	41.793	64.608	352.285	379.607	-7.617	-4.144	-6.391	-11.872	-3.196
4.8	353.704	76.873	32.818	41.664	64.604	352.703	380.253	-7.598	-4.126	-6.383	-11.863	-3.191
